w1,b1,,w1,b1,,w1,b1,,
82,78.593,lightblue,91,90.554,lightblue,148,149.638,lightblue,
82,78.593,lightblue,88,90.554,lightblue,150,149.638,lightblue,
82,78.593,lightblue,88,90.554,lightblue,145,149.638,lightblue,
80,78.593,lightblue,89,90.554,lightblue,154,149.638,lightblue,
84,78.593,lightblue,90,90.554,lightblue,151,149.638,lightblue,
81,78.593,lightblue,90,90.554,lightblue,145,149.638,lightblue,
84,78.593,lightblue,87,90.554,lightblue,149,149.638,lightblue,
82,78.593,lightblue,86,90.554,lightblue,149,149.638,lightblue,
81,78.593,lightblue,89,90.554,lightblue,150,149.638,lightblue,
80,78.593,lightblue,95,90.554,lightblue,152,149.638,lightblue,
81,78.593,lightblue,94,90.554,lightblue,150,149.638,lightblue,
83,78.593,lightblue,91,90.554,lightblue,146,149.638,lightblue,
82,78.593,lightblue,90,90.554,lightblue,148,149.638,lightblue,
82,78.593,lightblue,89,90.554,lightblue,149,149.638,lightblue,
81,78.593,lightblue,91,90.554,lightblue,150,149.638,lightblue,
82,78.593,lightblue,88,90.554,lightblue,148,149.638,lightblue,
81,78.593,lightblue,89,90.554,lightblue,151,149.638,lightblue,
81,78.593,lightblue,86,90.554,lightblue,153,149.638,lightblue,
83,78.593,lightblue,89,90.554,lightblue,145,149.638,lightblue,
82,78.593,lightblue,90,90.554,lightblue,148,149.638,lightblue,
81,78.593,lightblue,96,90.554,lightblue,152,149.638,lightblue,
80,78.593,lightblue,93,90.554,lightblue,151,149.638,lightblue,
83,78.593,lightblue,89,90.554,lightblue,152,149.638,lightblue,
83,78.593,lightblue,90,90.554,lightblue,146,149.638,lightblue,
80,78.593,lightblue,91,90.554,lightblue,145,149.638,lightblue,
81,78.593,lightblue,89,90.554,lightblue,150,149.638,lightblue,
80,78.593,lightblue,90,90.554,lightblue,151,149.638,lightblue,
77,78.593,lightblue,93,90.554,lightblue,155,149.638,lightblue,
80,78.593,lightblue,93,90.554,lightblue,151,149.638,lightblue,
80,78.593,lightblue,94,90.554,lightblue,151,149.638,lightblue,
81,78.593,lightblue,93,90.554,lightblue,153,149.638,lightblue,
83,78.593,lightblue,90,90.554,lightblue,151,149.638,lightblue,
81,78.593,lightblue,89,90.554,lightblue,148,149.638,lightblue,
81,78.593,lightblue,92,90.554,lightblue,149,149.638,lightblue,
82,78.593,lightblue,91,90.554,lightblue,150,149.638,lightblue,
80,78.593,lightblue,94,90.554,lightblue,149,149.638,lightblue,
82,78.593,lightblue,90,90.554,lightblue,144,149.638,lightblue,
80,78.593,lightblue,91,90.554,lightblue,148,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,153,149.638,lightblue,
83,78.593,lightblue,92,90.554,lightblue,150,149.638,lightblue,
81,78.593,lightblue,92,90.554,lightblue,146,149.638,lightblue,
83,78.593,lightblue,90,90.554,lightblue,151,149.638,lightblue,
82,78.593,lightblue,90,90.554,lightblue,147,149.638,lightblue,
81,78.593,lightblue,91,90.554,lightblue,148,149.638,lightblue,
81,78.593,lightblue,90,90.554,lightblue,148,149.638,lightblue,
81,78.593,lightblue,92,90.554,lightblue,149,149.638,lightblue,
81,78.593,lightblue,91,90.554,lightblue,152,149.638,lightblue,
79,78.593,lightblue,90,90.554,lightblue,150,149.638,lightblue,
80,78.593,lightblue,90,90.554,lightblue,153,149.638,lightblue,
79,78.593,lightblue,91,90.554,lightblue,151,149.638,lightblue,
80,78.593,lightblue,93,90.554,lightblue,152,149.638,lightblue,
79,78.593,lightblue,89,90.554,lightblue,154,149.638,lightblue,
82,78.593,lightblue,91,90.554,lightblue,149,149.638,lightblue,
83,78.593,lightblue,88,90.554,lightblue,144,149.638,lightblue,
79,78.593,lightblue,91,90.554,lightblue,151,149.638,lightblue,
80,78.593,lightblue,91,90.554,lightblue,154,149.638,lightblue,
80,78.593,lightblue,90,90.554,lightblue,151,149.638,lightblue,
81,78.593,lightblue,93,90.554,lightblue,150,149.638,lightblue,
80,78.593,lightblue,91,90.554,lightblue,146,149.638,lightblue,
81,78.593,lightblue,93,90.554,lightblue,150,149.638,lightblue,
81,78.593,lightblue,92,90.554,lightblue,150,149.638,lightblue,
80,78.593,lightblue,91,90.554,lightblue,152,149.638,lightblue,
81,78.593,lightblue,92,90.554,lightblue,151,149.638,lightblue,
80,78.593,lightblue,88,90.554,lightblue,150,149.638,lightblue,
81,78.593,lightblue,89,90.554,lightblue,154,149.638,lightblue,
81,78.593,lightblue,88,90.554,lightblue,148,149.638,lightblue,
81,78.593,lightblue,87,90.554,lightblue,152,149.638,lightblue,
81,78.593,lightblue,86,90.554,lightblue,150,149.638,lightblue,
80,78.593,lightblue,86,90.554,lightblue,151,149.638,lightblue,
81,78.593,lightblue,92,90.554,lightblue,151,149.638,lightblue,
81,78.593,lightblue,92,90.554,lightblue,150,149.638,lightblue,
81,78.593,lightblue,88,90.554,lightblue,150,149.638,lightblue,
81,78.593,lightblue,91,90.554,lightblue,149,149.638,lightblue,
82,78.593,lightblue,90,90.554,lightblue,147,149.638,lightblue,
81,78.593,lightblue,93,90.554,lightblue,149,149.638,lightblue,
80,78.593,lightblue,91,90.554,lightblue,149,149.638,lightblue,
77,78.593,lightblue,93,90.554,lightblue,155,149.638,lightblue,
82,78.593,lightblue,93,90.554,lightblue,146,149.638,lightblue,
81,78.593,lightblue,93,90.554,lightblue,144,149.638,lightblue,
82,78.593,lightblue,91,90.554,lightblue,146,149.638,lightblue,
80,78.593,lightblue,93,90.554,lightblue,150,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,150,149.638,lightblue,
81,78.593,lightblue,93,90.554,lightblue,150,149.638,lightblue,
80,78.593,lightblue,95,90.554,lightblue,148,149.638,lightblue,
82,78.593,lightblue,94,90.554,lightblue,147,149.638,lightblue,
80,78.593,lightblue,95,90.554,lightblue,152,149.638,lightblue,
80,78.593,lightblue,90,90.554,lightblue,147,149.638,lightblue,
81,78.593,lightblue,94,90.554,lightblue,147,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,148,149.638,lightblue,
81,78.593,lightblue,96,90.554,lightblue,152,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,147,149.638,lightblue,
82,78.593,lightblue,91,90.554,lightblue,148,149.638,lightblue,
80,78.593,lightblue,98,90.554,lightblue,154,149.638,lightblue,
83,78.593,lightblue,92,90.554,lightblue,144,149.638,lightblue,
82,78.593,lightblue,91,90.554,lightblue,140,149.638,lightblue,
81,78.593,lightblue,92,90.554,lightblue,149,149.638,lightblue,
79,78.593,lightblue,91,90.554,lightblue,152,149.638,lightblue,
79,78.593,lightblue,99,90.554,lightblue,155,149.638,lightblue,
80,78.593,lightblue,95,90.554,lightblue,151,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,151,149.638,lightblue,
79,78.593,lightblue,92,90.554,lightblue,153,149.638,lightblue,
80,78.593,lightblue,90,90.554,lightblue,148,149.638,lightblue,
78,78.593,lightblue,93,90.554,lightblue,153,149.638,lightblue,
78,78.593,lightblue,95,90.554,lightblue,152,149.638,lightblue,
79,78.593,lightblue,95,90.554,lightblue,152,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,153,149.638,lightblue,
79,78.593,lightblue,92,90.554,lightblue,155,149.638,lightblue,
79,78.593,lightblue,93,90.554,lightblue,150,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,150,149.638,lightblue,
78,78.593,lightblue,93,90.554,lightblue,153,149.638,lightblue,
81,78.593,lightblue,91,90.554,lightblue,145,149.638,lightblue,
81,78.593,lightblue,92,90.554,lightblue,145,149.638,lightblue,
79,78.593,lightblue,91,90.554,lightblue,154,149.638,lightblue,
80,78.593,lightblue,95,90.554,lightblue,150,149.638,lightblue,
80,78.593,lightblue,91,90.554,lightblue,148,149.638,lightblue,
79,78.593,lightblue,92,90.554,lightblue,150,149.638,lightblue,
81,78.593,lightblue,90,90.554,lightblue,150,149.638,lightblue,
79,78.593,lightblue,90,90.554,lightblue,148,149.638,lightblue,
80,78.593,lightblue,91,90.554,lightblue,153,149.638,lightblue,
80,78.593,lightblue,89,90.554,lightblue,148,149.638,lightblue,
77,78.593,lightblue,93,90.554,lightblue,152,149.638,lightblue,
79,78.593,lightblue,93,90.554,lightblue,154,149.638,lightblue,
80,78.593,lightblue,90,90.554,lightblue,151,149.638,lightblue,
79,78.593,lightblue,89,90.554,lightblue,148,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,151,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,150,149.638,lightblue,
81,78.593,lightblue,92,90.554,lightblue,149,149.638,lightblue,
79,78.593,lightblue,88,90.554,lightblue,150,149.638,lightblue,
79,78.593,lightblue,89,90.554,lightblue,150,149.638,lightblue,
80,78.593,lightblue,93,90.554,lightblue,148,149.638,lightblue,
80,78.593,lightblue,97,90.554,lightblue,147,149.638,lightblue,
80,78.593,lightblue,94,90.554,lightblue,146,149.638,lightblue,
79,78.593,lightblue,90,90.554,lightblue,152,149.638,lightblue,
80,78.593,lightblue,93,90.554,lightblue,150,149.638,lightblue,
79,78.593,lightblue,93,90.554,lightblue,149,149.638,lightblue,
79,78.593,lightblue,91,90.554,lightblue,150,149.638,lightblue,
81,78.593,lightblue,94,90.554,lightblue,149,149.638,lightblue,
79,78.593,lightblue,91,90.554,lightblue,153,149.638,lightblue,
78,78.593,lightblue,90,90.554,lightblue,149,149.638,lightblue,
80,78.593,lightblue,91,90.554,lightblue,154,149.638,lightblue,
80,78.593,lightblue,89,90.554,lightblue,148,149.638,lightblue,
79,78.593,lightblue,90,90.554,lightblue,152,149.638,lightblue,
81,78.593,lightblue,86,90.554,lightblue,149,149.638,lightblue,
78,78.593,lightblue,89,90.554,lightblue,152,149.638,lightblue,
81,78.593,lightblue,90,90.554,lightblue,142,149.638,lightblue,
77,78.593,lightblue,92,90.554,lightblue,150,149.638,lightblue,
79,78.593,lightblue,90,90.554,lightblue,150,149.638,lightblue,
78,78.593,lightblue,92,90.554,lightblue,152,149.638,lightblue,
79,78.593,lightblue,90,90.554,lightblue,152,149.638,lightblue,
79,78.593,lightblue,89,90.554,lightblue,151,149.638,lightblue,
78,78.593,lightblue,92,90.554,lightblue,152,149.638,lightblue,
80,78.593,lightblue,95,90.554,lightblue,153,149.638,lightblue,
79,78.593,lightblue,92,90.554,lightblue,154,149.638,lightblue,
80,78.593,lightblue,90,90.554,lightblue,149,149.638,lightblue,
79,78.593,lightblue,91,90.554,lightblue,153,149.638,lightblue,
78,78.593,lightblue,89,90.554,lightblue,152,149.638,lightblue,
80,78.593,lightblue,91,90.554,lightblue,150,149.638,lightblue,
79,78.593,lightblue,91,90.554,lightblue,150,149.638,lightblue,
78,78.593,lightblue,91,90.554,lightblue,153,149.638,lightblue,
79,78.593,lightblue,93,90.554,lightblue,152,149.638,lightblue,
80,78.593,lightblue,90,90.554,lightblue,150,149.638,lightblue,
78,78.593,lightblue,92,90.554,lightblue,155,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,149,149.638,lightblue,
80,78.593,lightblue,90,90.554,lightblue,143,149.638,lightblue,
80,78.593,lightblue,88,90.554,lightblue,153,149.638,lightblue,
80,78.593,lightblue,89,90.554,lightblue,151,149.638,lightblue,
78,78.593,lightblue,91,90.554,lightblue,150,149.638,lightblue,
77,78.593,lightblue,92,90.554,lightblue,153,149.638,lightblue,
78,78.593,lightblue,89,90.554,lightblue,156,149.638,lightblue,
80,78.593,lightblue,90,90.554,lightblue,155,149.638,lightblue,
79,78.593,lightblue,90,90.554,lightblue,151,149.638,lightblue,
79,78.593,lightblue,90,90.554,lightblue,153,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,149,149.638,lightblue,
79,78.593,lightblue,90,90.554,lightblue,151,149.638,lightblue,
80,78.593,lightblue,91,90.554,lightblue,151,149.638,lightblue,
78,78.593,lightblue,91,90.554,lightblue,151,149.638,lightblue,
80,78.593,lightblue,91,90.554,lightblue,144,149.638,lightblue,
80,78.593,lightblue,91,90.554,lightblue,147,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,150,149.638,lightblue,
81,78.593,lightblue,91,90.554,lightblue,153,149.638,lightblue,
82,78.593,lightblue,90,90.554,lightblue,144,149.638,lightblue,
79,78.593,lightblue,91,90.554,lightblue,150,149.638,lightblue,
79,78.593,lightblue,91,90.554,lightblue,152,149.638,lightblue,
79,78.593,lightblue,96,90.554,lightblue,151,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,150,149.638,lightblue,
79,78.593,lightblue,91,90.554,lightblue,153,149.638,lightblue,
80,78.593,lightblue,91,90.554,lightblue,151,149.638,lightblue,
80,78.593,lightblue,89,90.554,lightblue,151,149.638,lightblue,
80,78.593,lightblue,90,90.554,lightblue,150,149.638,lightblue,
79,78.593,lightblue,89,90.554,lightblue,151,149.638,lightblue,
81,78.593,lightblue,92,90.554,lightblue,151,149.638,lightblue,
80,78.593,lightblue,91,90.554,lightblue,147,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,149,149.638,lightblue,
78,78.593,lightblue,92,90.554,lightblue,153,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,148,149.638,lightblue,
82,78.593,lightblue,89,90.554,lightblue,146,149.638,lightblue,
81,78.593,lightblue,93,90.554,lightblue,145,149.638,lightblue,
80,78.593,lightblue,93,90.554,lightblue,148,149.638,lightblue,
78,78.593,lightblue,90,90.554,lightblue,150,149.638,lightblue,
79,78.593,lightblue,91,90.554,lightblue,152,149.638,lightblue,
79,78.593,lightblue,93,90.554,lightblue,149,149.638,lightblue,
77,78.593,lightblue,92,90.554,lightblue,154,149.638,lightblue,
81,78.593,lightblue,89,90.554,lightblue,148,149.638,lightblue,
81,78.593,lightblue,89,90.554,lightblue,147,149.638,lightblue,
78,78.593,lightblue,92,90.554,lightblue,150,149.638,lightblue,
78,78.593,lightblue,88,90.554,lightblue,152,149.638,lightblue,
81,78.593,lightblue,92,90.554,lightblue,148,149.638,lightblue,
80,78.593,lightblue,88,90.554,lightblue,150,149.638,lightblue,
79,78.593,lightblue,88,90.554,lightblue,152,149.638,lightblue,
79,78.593,lightblue,94,90.554,lightblue,153,149.638,lightblue,
78,78.593,lightblue,91,90.554,lightblue,152,149.638,lightblue,
79,78.593,lightblue,89,90.554,lightblue,158,149.638,lightblue,
78,78.593,lightblue,91,90.554,lightblue,148,149.638,lightblue,
78,78.593,lightblue,91,90.554,lightblue,150,149.638,lightblue,
79,78.593,lightblue,93,90.554,lightblue,151,149.638,lightblue,
77,78.593,lightblue,94,90.554,lightblue,152,149.638,lightblue,
80,78.593,lightblue,88,90.554,lightblue,149,149.638,lightblue,
79,78.593,lightblue,91,90.554,lightblue,151,149.638,lightblue,
80,78.593,lightblue,93,90.554,lightblue,149,149.638,lightblue,
79,78.593,lightblue,97,90.554,lightblue,151,149.638,lightblue,
78,78.593,lightblue,89,90.554,lightblue,151,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,151,149.638,lightblue,
81,78.593,lightblue,89,90.554,lightblue,152,149.638,lightblue,
81,78.593,lightblue,94,90.554,lightblue,146,149.638,lightblue,
81,78.593,lightblue,94,90.554,lightblue,145,149.638,lightblue,
78,78.593,lightblue,90,90.554,lightblue,148,149.638,lightblue,
82,78.593,lightblue,91,90.554,lightblue,147,149.638,lightblue,
78,78.593,lightblue,90,90.554,lightblue,152,149.638,lightblue,
80,78.593,lightblue,90,90.554,lightblue,156,149.638,lightblue,
81,78.593,lightblue,91,90.554,lightblue,148,149.638,lightblue,
80,78.593,lightblue,91,90.554,lightblue,148,149.638,lightblue,
81,78.593,lightblue,91,90.554,lightblue,150,149.638,lightblue,
80,78.593,lightblue,88,90.554,lightblue,149,149.638,lightblue,
78,78.593,lightblue,91,90.554,lightblue,150,149.638,lightblue,
80,78.593,lightblue,91,90.554,lightblue,152,149.638,lightblue,
81,78.593,lightblue,90,90.554,lightblue,144,149.638,lightblue,
81,78.593,lightblue,92,90.554,lightblue,148,149.638,lightblue,
76,78.593,lightblue,92,90.554,lightblue,156,149.638,lightblue,
77,78.593,lightblue,94,90.554,lightblue,157,149.638,lightblue,
80,78.593,lightblue,91,90.554,lightblue,150,149.638,lightblue,
78,78.593,lightblue,90,90.554,lightblue,152,149.638,lightblue,
79,78.593,lightblue,94,90.554,lightblue,156,149.638,lightblue,
81,78.593,lightblue,89,90.554,lightblue,151,149.638,lightblue,
81,78.593,lightblue,89,90.554,lightblue,142,149.638,lightblue,
80,78.593,lightblue,91,90.554,lightblue,153,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,145,149.638,lightblue,
82,78.593,lightblue,90,90.554,lightblue,148,149.638,lightblue,
78,78.593,lightblue,91,90.554,lightblue,152,149.638,lightblue,
77,78.593,lightblue,95,90.554,lightblue,158,149.638,lightblue,
80,78.593,lightblue,91,90.554,lightblue,150,149.638,lightblue,
79,78.593,lightblue,89,90.554,lightblue,153,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,150,149.638,lightblue,
80,78.593,lightblue,93,90.554,lightblue,151,149.638,lightblue,
81,78.593,lightblue,90,90.554,lightblue,151,149.638,lightblue,
82,78.593,lightblue,88,90.554,lightblue,148,149.638,lightblue,
81,78.593,lightblue,91,90.554,lightblue,151,149.638,lightblue,
81,78.593,lightblue,90,90.554,lightblue,150,149.638,lightblue,
79,78.593,lightblue,94,90.554,lightblue,148,149.638,lightblue,
79,78.593,lightblue,91,90.554,lightblue,152,149.638,lightblue,
81,78.593,lightblue,90,90.554,lightblue,151,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,151,149.638,lightblue,
81,78.593,lightblue,89,90.554,lightblue,150,149.638,lightblue,
81,78.593,lightblue,90,90.554,lightblue,150,149.638,lightblue,
81,78.593,lightblue,89,90.554,lightblue,148,149.638,lightblue,
80,78.593,lightblue,90,90.554,lightblue,150,149.638,lightblue,
80,78.593,lightblue,94,90.554,lightblue,150,149.638,lightblue,
80,78.593,lightblue,88,90.554,lightblue,147,149.638,lightblue,
81,78.593,lightblue,93,90.554,lightblue,150,149.638,lightblue,
80,78.593,lightblue,90,90.554,lightblue,149,149.638,lightblue,
81,78.593,lightblue,90,90.554,lightblue,152,149.638,lightblue,
80,78.593,lightblue,95,90.554,lightblue,152,149.638,lightblue,
80,78.593,lightblue,90,90.554,lightblue,151,149.638,lightblue,
81,78.593,lightblue,89,90.554,lightblue,149,149.638,lightblue,
80,78.593,lightblue,88,90.554,lightblue,150,149.638,lightblue,
83,78.593,lightblue,91,90.554,lightblue,148,149.638,lightblue,
79,78.593,lightblue,91,90.554,lightblue,147,149.638,lightblue,
80,78.593,lightblue,96,90.554,lightblue,151,149.638,lightblue,
80,78.593,lightblue,95,90.554,lightblue,148,149.638,lightblue,
80,78.593,lightblue,93,90.554,lightblue,152,149.638,lightblue,
81,78.593,lightblue,91,90.554,lightblue,149,149.638,lightblue,
80,78.593,lightblue,93,90.554,lightblue,151,149.638,lightblue,
82,78.593,lightblue,90,90.554,lightblue,150,149.638,lightblue,
80,78.593,lightblue,89,90.554,lightblue,146,149.638,lightblue,
79,78.593,lightblue,95,90.554,lightblue,150,149.638,lightblue,
80,78.593,lightblue,96,90.554,lightblue,148,149.638,lightblue,
79,78.593,lightblue,96,90.554,lightblue,149,149.638,lightblue,
79,78.593,lightblue,91,90.554,lightblue,147,149.638,lightblue,
81,78.593,lightblue,92,90.554,lightblue,154,149.638,lightblue,
83,78.593,lightblue,91,90.554,lightblue,148,149.638,lightblue,
79,78.593,lightblue,91,90.554,lightblue,147,149.638,lightblue,
82,78.593,lightblue,90,90.554,lightblue,150,149.638,lightblue,
81,78.593,lightblue,89,90.554,lightblue,147,149.638,lightblue,
82,78.593,lightblue,95,90.554,lightblue,151,149.638,lightblue,
82,78.593,lightblue,89,90.554,lightblue,143,149.638,lightblue,
80,78.593,lightblue,90,90.554,lightblue,150,149.638,lightblue,
79,78.593,lightblue,90,90.554,lightblue,151,149.638,lightblue,
79,78.593,lightblue,89,90.554,lightblue,148,149.638,lightblue,
79,78.593,lightblue,96,90.554,lightblue,155,149.638,lightblue,
80,78.593,lightblue,93,90.554,lightblue,148,149.638,lightblue,
80,78.593,lightblue,89,90.554,lightblue,148,149.638,lightblue,
82,78.593,lightblue,92,90.554,lightblue,150,149.638,lightblue,
79,78.593,lightblue,93,90.554,lightblue,153,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,153,149.638,lightblue,
81,78.593,lightblue,89,90.554,lightblue,146,149.638,lightblue,
79,78.593,lightblue,94,90.554,lightblue,146,149.638,lightblue,
79,78.593,lightblue,93,90.554,lightblue,155,149.638,lightblue,
82,78.593,lightblue,88,90.554,lightblue,144,149.638,lightblue,
80,78.593,lightblue,88,90.554,lightblue,150,149.638,lightblue,
82,78.593,lightblue,89,90.554,lightblue,147,149.638,lightblue,
80,78.593,lightblue,90,90.554,lightblue,151,149.638,lightblue,
79,78.593,lightblue,90,90.554,lightblue,149,149.638,lightblue,
83,78.593,lightblue,92,90.554,lightblue,151,149.638,lightblue,
81,78.593,lightblue,86,90.554,lightblue,147,149.638,lightblue,
78,78.593,lightblue,89,90.554,lightblue,151,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,150,149.638,lightblue,
79,78.593,lightblue,90,90.554,lightblue,151,149.638,lightblue,
80,78.593,lightblue,89,90.554,lightblue,147,149.638,lightblue,
79,78.593,lightblue,91,90.554,lightblue,152,149.638,lightblue,
80,78.593,lightblue,86,90.554,lightblue,150,149.638,lightblue,
79,78.593,lightblue,90,90.554,lightblue,154,149.638,lightblue,
80,78.593,lightblue,90,90.554,lightblue,147,149.638,lightblue,
81,78.593,lightblue,92,90.554,lightblue,150,149.638,lightblue,
78,78.593,lightblue,93,90.554,lightblue,152,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,151,149.638,lightblue,
80,78.593,lightblue,92,90.554,lightblue,147,149.638,lightblue,
78,78.593,lightblue,91,90.554,lightblue,152,149.638,lightblue,
156,149.2,white,143,139.223,white,106,101.105,white,
156,149.2,white,145,139.223,white,102,101.105,white,
158,149.2,white,142,139.223,white,106,101.105,white,
156,149.2,white,143,139.223,white,105,101.105,white,
156,149.2,white,143,139.223,white,107,101.105,white,
156,149.2,white,142,139.223,white,110,101.105,white,
155,149.2,white,144,139.223,white,110,101.105,white,
156,149.2,white,146,139.223,white,106,101.105,white,
155,149.2,white,142,139.223,white,107,101.105,white,
155,149.2,white,141,139.223,white,109,101.105,white,
155,149.2,white,143,139.223,white,107,101.105,white,
156,149.2,white,145,139.223,white,105,101.105,white,
157,149.2,white,142,139.223,white,107,101.105,white,
157,149.2,white,145,139.223,white,107,101.105,white,
157,149.2,white,142,139.223,white,103,101.105,white,
156,149.2,white,145,139.223,white,110,101.105,white,
158,149.2,white,144,139.223,white,110,101.105,white,
156,149.2,white,143,139.223,white,100,101.105,white,
156,149.2,white,141,139.223,white,104,101.105,white,
153,149.2,white,146,139.223,white,106,101.105,white,
155,149.2,white,144,139.223,white,107,101.105,white,
155,149.2,white,138,139.223,white,105,101.105,white,
154,149.2,white,144,139.223,white,106,101.105,white,
156,149.2,white,149,139.223,white,102,101.105,white,
156,149.2,white,145,139.223,white,99,101.105,white,
156,149.2,white,144,139.223,white,105,101.105,white,
156,149.2,white,144,139.223,white,106,101.105,white,
156,149.2,white,145,139.223,white,104,101.105,white,
155,149.2,white,146,139.223,white,108,101.105,white,
155,149.2,white,142,139.223,white,107,101.105,white,
155,149.2,white,146,139.223,white,101,101.105,white,
155,149.2,white,144,139.223,white,106,101.105,white,
156,149.2,white,145,139.223,white,104,101.105,white,
156,149.2,white,145,139.223,white,104,101.105,white,
157,149.2,white,146,139.223,white,105,101.105,white,
157,149.2,white,144,139.223,white,103,101.105,white,
157,149.2,white,145,139.223,white,103,101.105,white,
155,149.2,white,146,139.223,white,106,101.105,white,
156,149.2,white,143,139.223,white,108,101.105,white,
156,149.2,white,142,139.223,white,101,101.105,white,
155,149.2,white,144,139.223,white,101,101.105,white,
156,149.2,white,147,139.223,white,109,101.105,white,
158,149.2,white,146,139.223,white,107,101.105,white,
157,149.2,white,143,139.223,white,100,101.105,white,
156,149.2,white,145,139.223,white,106,101.105,white,
156,149.2,white,142,139.223,white,105,101.105,white,
155,149.2,white,146,139.223,white,102,101.105,white,
155,149.2,white,145,139.223,white,102,101.105,white,
156,149.2,white,143,139.223,white,109,101.105,white,
154,149.2,white,145,139.223,white,107,101.105,white,
154,149.2,white,144,139.223,white,108,101.105,white,
156,149.2,white,146,139.223,white,107,101.105,white,
157,149.2,white,143,139.223,white,104,101.105,white,
158,149.2,white,142,139.223,white,101,101.105,white,
157,149.2,white,142,139.223,white,107,101.105,white,
154,149.2,white,146,139.223,white,109,101.105,white,
153,149.2,white,147,139.223,white,112,101.105,white,
155,149.2,white,145,139.223,white,108,101.105,white,
154,149.2,white,145,139.223,white,106,101.105,white,
155,149.2,white,146,139.223,white,104,101.105,white,
155,149.2,white,146,139.223,white,101,101.105,white,
155,149.2,white,144,139.223,white,109,101.105,white,
156,149.2,white,144,139.223,white,105,101.105,white,
156,149.2,white,145,139.223,white,107,101.105,white,
158,149.2,white,146,139.223,white,103,101.105,white,
157,149.2,white,145,139.223,white,103,101.105,white,
155,149.2,white,148,139.223,white,108,101.105,white,
156,149.2,white,146,139.223,white,108,101.105,white,
156,149.2,white,145,139.223,white,105,101.105,white,
157,149.2,white,144,139.223,white,102,101.105,white,
155,149.2,white,143,139.223,white,106,101.105,white,
154,149.2,white,147,139.223,white,106,101.105,white,
156,149.2,white,145,139.223,white,106,101.105,white,
157,149.2,white,143,139.223,white,108,101.105,white,
156,149.2,white,146,139.223,white,108,101.105,white,
158,149.2,white,144,139.223,white,107,101.105,white,
155,149.2,white,144,139.223,white,108,101.105,white,
152,149.2,white,145,139.223,white,108,101.105,white,
154,149.2,white,147,139.223,white,104,101.105,white,
154,149.2,white,144,139.223,white,103,101.105,white,
156,149.2,white,146,139.223,white,105,101.105,white,
155,149.2,white,143,139.223,white,105,101.105,white,
156,149.2,white,144,139.223,white,106,101.105,white,
157,149.2,white,142,139.223,white,105,101.105,white,
157,149.2,white,144,139.223,white,104,101.105,white,
157,149.2,white,142,139.223,white,102,101.105,white,
155,149.2,white,145,139.223,white,110,101.105,white,
156,149.2,white,144,139.223,white,103,101.105,white,
155,149.2,white,144,139.223,white,97,101.105,white,
153,149.2,white,145,139.223,white,102,101.105,white,
155,149.2,white,147,139.223,white,106,101.105,white,
155,149.2,white,142,139.223,white,100,101.105,white,
155,149.2,white,143,139.223,white,105,101.105,white,
157,149.2,white,140,139.223,white,106,101.105,white,
156,149.2,white,145,139.223,white,102,101.105,white,
154,149.2,white,146,139.223,white,107,101.105,white,
154,149.2,white,147,139.223,white,107,101.105,white,
156,149.2,white,142,139.223,white,99,101.105,white,
154,149.2,white,141,139.223,white,106,101.105,white,
152,149.2,white,141,139.223,white,108,101.105,white,
157,149.2,white,145,139.223,white,102,101.105,white,
154,149.2,white,146,139.223,white,106,101.105,white,
155,149.2,white,145,139.223,white,106,101.105,white,
155,149.2,white,145,139.223,white,102,101.105,white,
155,149.2,white,146,139.223,white,106,101.105,white,
154,149.2,white,143,139.223,white,111,101.105,white,
154,149.2,white,144,139.223,white,110,101.105,white,
156,149.2,white,145,139.223,white,109,101.105,white,
153,149.2,white,143,139.223,white,106,101.105,white,
154,149.2,white,144,139.223,white,105,101.105,white,
155,149.2,white,143,139.223,white,107,101.105,white,
154,149.2,white,145,139.223,white,105,101.105,white,
155,149.2,white,145,139.223,white,107,101.105,white,
154,149.2,white,146,139.223,white,104,101.105,white,
156,149.2,white,145,139.223,white,106,101.105,white,
