
LINEST FOR Y,,,LINEST FOR U,,,LINEST FOR V,
=INDEX(LINEST(A14:A7013;B14:B7013;1;1);1;1),=INDEX(LINEST(A14:A7013;B14:B7013;1;1);1;2),,=INDEX(LINEST(D14:D7013;E14:E7013;1;1);1;1),=INDEX(LINEST(D14:D7013;E14:E7013;1;1);1;2),,=INDEX(LINEST(G14:G7013;H14:H7013;1;1);1;1),=INDEX(LINEST(G14:G7013;H14:H7013;1;1);1;2),,
80,73.205,lightblue,94,92.974,lightblue,152,149.695,lightblue,
78,73.205,lightblue,95,92.974,lightblue,153,149.695,lightblue,
79,73.205,lightblue,92,92.974,lightblue,156,149.695,lightblue,
81,73.205,lightblue,91,92.974,lightblue,151,149.695,lightblue,
80,73.205,lightblue,95,92.974,lightblue,151,149.695,lightblue,
83,73.205,lightblue,94,92.974,lightblue,150,149.695,lightblue,
80,73.205,lightblue,88,92.974,lightblue,147,149.695,lightblue,
80,73.205,lightblue,91,92.974,lightblue,156,149.695,lightblue,
76,73.205,lightblue,90,92.974,lightblue,154,149.695,lightblue,
79,73.205,lightblue,90,92.974,lightblue,151,149.695,lightblue,
79,73.205,lightblue,96,92.974,lightblue,155,149.695,lightblue,
80,73.205,lightblue,95,92.974,lightblue,154,149.695,lightblue,
80,73.205,lightblue,93,92.974,lightblue,150,149.695,lightblue,
81,73.205,lightblue,90,92.974,lightblue,152,149.695,lightblue,
77,73.205,lightblue,92,92.974,lightblue,155,149.695,lightblue,
83,73.205,lightblue,93,92.974,lightblue,147,149.695,lightblue,
82,73.205,lightblue,92,92.974,lightblue,145,149.695,lightblue,
81,73.205,lightblue,91,92.974,lightblue,152,149.695,lightblue,
80,73.205,lightblue,89,92.974,lightblue,149,149.695,lightblue,
80,73.205,lightblue,90,92.974,lightblue,148,149.695,lightblue,
81,73.205,lightblue,93,92.974,lightblue,151,149.695,lightblue,
81,73.205,lightblue,95,92.974,lightblue,149,149.695,lightblue,
81,73.205,lightblue,96,92.974,lightblue,154,149.695,lightblue,
81,73.205,lightblue,92,92.974,lightblue,151,149.695,lightblue,
82,73.205,lightblue,93,92.974,lightblue,147,149.695,lightblue,
81,73.205,lightblue,92,92.974,lightblue,151,149.695,lightblue,
82,73.205,lightblue,91,92.974,lightblue,148,149.695,lightblue,
82,73.205,lightblue,94,92.974,lightblue,149,149.695,lightblue,
80,73.205,lightblue,88,92.974,lightblue,152,149.695,lightblue,
80,73.205,lightblue,90,92.974,lightblue,149,149.695,lightblue,
81,73.205,lightblue,88,92.974,lightblue,145,149.695,lightblue,
82,73.205,lightblue,93,92.974,lightblue,154,149.695,lightblue,
85,73.205,lightblue,88,92.974,lightblue,143,149.695,lightblue,
86,73.205,lightblue,89,92.974,lightblue,138,149.695,lightblue,
80,73.205,lightblue,89,92.974,lightblue,144,149.695,lightblue,
81,73.205,lightblue,92,92.974,lightblue,151,149.695,lightblue,
83,73.205,lightblue,90,92.974,lightblue,149,149.695,lightblue,
83,73.205,lightblue,95,92.974,lightblue,147,149.695,lightblue,
79,73.205,lightblue,97,92.974,lightblue,151,149.695,lightblue,
80,73.205,lightblue,96,92.974,lightblue,150,149.695,lightblue,
80,73.205,lightblue,93,92.974,lightblue,151,149.695,lightblue,
79,73.205,lightblue,94,92.974,lightblue,155,149.695,lightblue,
81,73.205,lightblue,97,92.974,lightblue,151,149.695,lightblue,
83,73.205,lightblue,93,92.974,lightblue,147,149.695,lightblue,
80,73.205,lightblue,93,92.974,lightblue,150,149.695,lightblue,
80,73.205,lightblue,91,92.974,lightblue,153,149.695,lightblue,
81,73.205,lightblue,90,92.974,lightblue,150,149.695,lightblue,
81,73.205,lightblue,92,92.974,lightblue,150,149.695,lightblue,
81,73.205,lightblue,94,92.974,lightblue,151,149.695,lightblue,
80,73.205,lightblue,90,92.974,lightblue,149,149.695,lightblue,
82,73.205,lightblue,94,92.974,lightblue,156,149.695,lightblue,
81,73.205,lightblue,91,92.974,lightblue,149,149.695,lightblue,
81,73.205,lightblue,92,92.974,lightblue,152,149.695,lightblue,
81,73.205,lightblue,90,92.974,lightblue,150,149.695,lightblue,
79,73.205,lightblue,91,92.974,lightblue,149,149.695,lightblue,
82,73.205,lightblue,91,92.974,lightblue,152,149.695,lightblue,
81,73.205,lightblue,89,92.974,lightblue,149,149.695,lightblue,
79,73.205,lightblue,90,92.974,lightblue,154,149.695,lightblue,
82,73.205,lightblue,94,92.974,lightblue,149,149.695,lightblue,
84,73.205,lightblue,98,92.974,lightblue,147,149.695,lightblue,
84,73.205,lightblue,99,92.974,lightblue,149,149.695,lightblue,
83,73.205,lightblue,92,92.974,lightblue,147,149.695,lightblue,
81,73.205,lightblue,94,92.974,lightblue,155,149.695,lightblue,
84,73.205,lightblue,94,92.974,lightblue,152,149.695,lightblue,
84,73.205,lightblue,89,92.974,lightblue,149,149.695,lightblue,
83,73.205,lightblue,92,92.974,lightblue,146,149.695,lightblue,
84,73.205,lightblue,94,92.974,lightblue,150,149.695,lightblue,
81,73.205,lightblue,92,92.974,lightblue,150,149.695,lightblue,
82,73.205,lightblue,95,92.974,lightblue,151,149.695,lightblue,
84,73.205,lightblue,96,92.974,lightblue,149,149.695,lightblue,
83,73.205,lightblue,87,92.974,lightblue,147,149.695,lightblue,
81,73.205,lightblue,91,92.974,lightblue,152,149.695,lightblue,
82,73.205,lightblue,91,92.974,lightblue,154,149.695,lightblue,
83,73.205,lightblue,88,92.974,lightblue,151,149.695,lightblue,
85,73.205,lightblue,87,92.974,lightblue,144,149.695,lightblue,
80,73.205,lightblue,92,92.974,lightblue,153,149.695,lightblue,
79,73.205,lightblue,95,92.974,lightblue,155,149.695,lightblue,
81,73.205,lightblue,96,92.974,lightblue,156,149.695,lightblue,
84,73.205,lightblue,92,92.974,lightblue,147,149.695,lightblue,
83,73.205,lightblue,93,92.974,lightblue,144,149.695,lightblue,
84,73.205,lightblue,91,92.974,lightblue,149,149.695,lightblue,
82,73.205,lightblue,87,92.974,lightblue,148,149.695,lightblue,
81,73.205,lightblue,89,92.974,lightblue,152,149.695,lightblue,
83,73.205,lightblue,90,92.974,lightblue,150,149.695,lightblue,
82,73.205,lightblue,91,92.974,lightblue,148,149.695,lightblue,
80,73.205,lightblue,91,92.974,lightblue,151,149.695,lightblue,
78,73.205,lightblue,95,92.974,lightblue,156,149.695,lightblue,
84,73.205,lightblue,93,92.974,lightblue,144,149.695,lightblue,
83,73.205,lightblue,91,92.974,lightblue,145,149.695,lightblue,
84,73.205,lightblue,91,92.974,lightblue,138,149.695,lightblue,
80,73.205,lightblue,90,92.974,lightblue,152,149.695,lightblue,
79,73.205,lightblue,90,92.974,lightblue,160,149.695,lightblue,
81,73.205,lightblue,91,92.974,lightblue,153,149.695,lightblue,
83,73.205,lightblue,87,92.974,lightblue,148,149.695,lightblue,
80,73.205,lightblue,91,92.974,lightblue,154,149.695,lightblue,
82,73.205,lightblue,91,92.974,lightblue,152,149.695,lightblue,
80,73.205,lightblue,92,92.974,lightblue,151,149.695,lightblue,
79,73.205,lightblue,93,92.974,lightblue,152,149.695,lightblue,
80,73.205,lightblue,90,92.974,lightblue,150,149.695,lightblue,
81,73.205,lightblue,91,92.974,lightblue,148,149.695,lightblue,
82,73.205,lightblue,90,92.974,lightblue,146,149.695,lightblue,
82,73.205,lightblue,94,92.974,lightblue,149,149.695,lightblue,
80,73.205,lightblue,94,92.974,lightblue,156,149.695,lightblue,
84,73.205,lightblue,97,92.974,lightblue,146,149.695,lightblue,
79,73.205,lightblue,94,92.974,lightblue,152,149.695,lightblue,
83,73.205,lightblue,94,92.974,lightblue,150,149.695,lightblue,
82,73.205,lightblue,92,92.974,lightblue,147,149.695,lightblue,
81,73.205,lightblue,92,92.974,lightblue,153,149.695,lightblue,
82,73.205,lightblue,88,92.974,lightblue,148,149.695,lightblue,
81,73.205,lightblue,90,92.974,lightblue,150,149.695,lightblue,
82,73.205,lightblue,90,92.974,lightblue,147,149.695,lightblue,
80,73.205,lightblue,92,92.974,lightblue,155,149.695,lightblue,
81,73.205,lightblue,91,92.974,lightblue,154,149.695,lightblue,
83,73.205,lightblue,90,92.974,lightblue,147,149.695,lightblue,
81,73.205,lightblue,88,92.974,lightblue,147,149.695,lightblue,
81,73.205,lightblue,89,92.974,lightblue,151,149.695,lightblue,
83,73.205,lightblue,88,92.974,lightblue,147,149.695,lightblue,
83,73.205,lightblue,90,92.974,lightblue,150,149.695,lightblue,
81,73.205,lightblue,92,92.974,lightblue,149,149.695,lightblue,
82,73.205,lightblue,91,92.974,lightblue,148,149.695,lightblue,
83,73.205,lightblue,95,92.974,lightblue,147,149.695,lightblue,
82,73.205,lightblue,92,92.974,lightblue,146,149.695,lightblue,
82,73.205,lightblue,93,92.974,lightblue,150,149.695,lightblue,
82,73.205,lightblue,92,92.974,lightblue,150,149.695,lightblue,
81,73.205,lightblue,92,92.974,lightblue,149,149.695,lightblue,
83,73.205,lightblue,90,92.974,lightblue,147,149.695,lightblue,
83,73.205,lightblue,92,92.974,lightblue,151,149.695,lightblue,
81,73.205,lightblue,94,92.974,lightblue,150,149.695,lightblue,
82,73.205,lightblue,91,92.974,lightblue,149,149.695,lightblue,
80,73.205,lightblue,92,92.974,lightblue,154,149.695,lightblue,
81,73.205,lightblue,89,92.974,lightblue,151,149.695,lightblue,
83,73.205,lightblue,91,92.974,lightblue,147,149.695,lightblue,
81,73.205,lightblue,95,92.974,lightblue,150,149.695,lightblue,
81,73.205,lightblue,92,92.974,lightblue,150,149.695,lightblue,
78,73.205,lightblue,91,92.974,lightblue,153,149.695,lightblue,
83,73.205,lightblue,94,92.974,lightblue,151,149.695,lightblue,
84,73.205,lightblue,92,92.974,lightblue,144,149.695,lightblue,
82,73.205,lightblue,91,92.974,lightblue,146,149.695,lightblue,
78,73.205,lightblue,93,92.974,lightblue,152,149.695,lightblue,
81,73.205,lightblue,94,92.974,lightblue,151,149.695,lightblue,
82,73.205,lightblue,91,92.974,lightblue,147,149.695,lightblue,
81,73.205,lightblue,92,92.974,lightblue,149,149.695,lightblue,
79,73.205,lightblue,91,92.974,lightblue,147,149.695,lightblue,
81,73.205,lightblue,93,92.974,lightblue,154,149.695,lightblue,
82,73.205,lightblue,92,92.974,lightblue,152,149.695,lightblue,
82,73.205,lightblue,88,92.974,lightblue,148,149.695,lightblue,
83,73.205,lightblue,92,92.974,lightblue,149,149.695,lightblue,
80,73.205,lightblue,94,92.974,lightblue,148,149.695,lightblue,
81,73.205,lightblue,90,92.974,lightblue,147,149.695,lightblue,
80,73.205,lightblue,87,92.974,lightblue,152,149.695,lightblue,
80,73.205,lightblue,91,92.974,lightblue,153,149.695,lightblue,
78,73.205,lightblue,88,92.974,lightblue,156,149.695,lightblue,
81,73.205,lightblue,90,92.974,lightblue,150,149.695,lightblue,
80,73.205,lightblue,88,92.974,lightblue,150,149.695,lightblue,
77,73.205,lightblue,91,92.974,lightblue,156,149.695,lightblue,
81,73.205,lightblue,90,92.974,lightblue,153,149.695,lightblue,
82,73.205,lightblue,90,92.974,lightblue,150,149.695,lightblue,
81,73.205,lightblue,89,92.974,lightblue,149,149.695,lightblue,
85,73.205,lightblue,98,92.974,lightblue,152,149.695,lightblue,
83,73.205,lightblue,97,92.974,lightblue,149,149.695,lightblue,
83,73.205,lightblue,90,92.974,lightblue,150,149.695,lightblue,
84,73.205,lightblue,96,92.974,lightblue,153,149.695,lightblue,
85,73.205,lightblue,94,92.974,lightblue,150,149.695,lightblue,
83,73.205,lightblue,95,92.974,lightblue,150,149.695,lightblue,
84,73.205,lightblue,94,92.974,lightblue,151,149.695,lightblue,
85,73.205,lightblue,95,92.974,lightblue,146,149.695,lightblue,
85,73.205,lightblue,94,92.974,lightblue,144,149.695,lightblue,
83,73.205,lightblue,92,92.974,lightblue,151,149.695,lightblue,
85,73.205,lightblue,93,92.974,lightblue,151,149.695,lightblue,
83,73.205,lightblue,92,92.974,lightblue,153,149.695,lightblue,
85,73.205,lightblue,90,92.974,lightblue,150,149.695,lightblue,
86,73.205,lightblue,93,92.974,lightblue,144,149.695,lightblue,
82,73.205,lightblue,91,92.974,lightblue,148,149.695,lightblue,
84,73.205,lightblue,95,92.974,lightblue,156,149.695,lightblue,
84,73.205,lightblue,90,92.974,lightblue,150,149.695,lightblue,
82,73.205,lightblue,93,92.974,lightblue,151,149.695,lightblue,
83,73.205,lightblue,91,92.974,lightblue,144,149.695,lightblue,
82,73.205,lightblue,95,92.974,lightblue,150,149.695,lightblue,
83,73.205,lightblue,93,92.974,lightblue,147,149.695,lightblue,
81,73.205,lightblue,93,92.974,lightblue,152,149.695,lightblue,
86,73.205,lightblue,89,92.974,lightblue,153,149.695,lightblue,
85,73.205,lightblue,89,92.974,lightblue,148,149.695,lightblue,
85,73.205,lightblue,93,92.974,lightblue,145,149.695,lightblue,
83,73.205,lightblue,92,92.974,lightblue,153,149.695,lightblue,
84,73.205,lightblue,90,92.974,lightblue,147,149.695,lightblue,
83,73.205,lightblue,88,92.974,lightblue,152,149.695,lightblue,
83,73.205,lightblue,88,92.974,lightblue,149,149.695,lightblue,
86,73.205,lightblue,92,92.974,lightblue,146,149.695,lightblue,
81,73.205,lightblue,93,92.974,lightblue,156,149.695,lightblue,
84,73.205,lightblue,91,92.974,lightblue,147,149.695,lightblue,
81,73.205,lightblue,90,92.974,lightblue,150,149.695,lightblue,
80,73.205,lightblue,96,92.974,lightblue,155,149.695,lightblue,
83,73.205,lightblue,95,92.974,lightblue,149,149.695,lightblue,
85,73.205,lightblue,95,92.974,lightblue,147,149.695,lightblue,
82,73.205,lightblue,93,92.974,lightblue,149,149.695,lightblue,
83,73.205,lightblue,89,92.974,lightblue,152,149.695,lightblue,
83,73.205,lightblue,91,92.974,lightblue,150,149.695,lightblue,
82,73.205,lightblue,90,92.974,lightblue,152,149.695,lightblue,
82,73.205,lightblue,94,92.974,lightblue,148,149.695,lightblue,
83,73.205,lightblue,94,92.974,lightblue,146,149.695,lightblue,
83,73.205,lightblue,92,92.974,lightblue,147,149.695,lightblue,
82,73.205,lightblue,97,92.974,lightblue,150,149.695,lightblue,
81,73.205,lightblue,99,92.974,lightblue,156,149.695,lightblue,
85,73.205,lightblue,95,92.974,lightblue,150,149.695,lightblue,
85,73.205,lightblue,94,92.974,lightblue,147,149.695,lightblue,
85,73.205,lightblue,88,92.974,lightblue,150,149.695,lightblue,
85,73.205,lightblue,93,92.974,lightblue,146,149.695,lightblue,
84,73.205,lightblue,92,92.974,lightblue,149,149.695,lightblue,
81,73.205,lightblue,92,92.974,lightblue,151,149.695,lightblue,
81,73.205,lightblue,90,92.974,lightblue,150,149.695,lightblue,
81,73.205,lightblue,91,92.974,lightblue,154,149.695,lightblue,
82,73.205,lightblue,90,92.974,lightblue,149,149.695,lightblue,
83,73.205,lightblue,92,92.974,lightblue,153,149.695,lightblue,
84,73.205,lightblue,88,92.974,lightblue,148,149.695,lightblue,
81,73.205,lightblue,91,92.974,lightblue,156,149.695,lightblue,
86,73.205,lightblue,87,92.974,lightblue,148,149.695,lightblue,
82,73.205,lightblue,92,92.974,lightblue,151,149.695,lightblue,
84,73.205,lightblue,93,92.974,lightblue,156,149.695,lightblue,
82,73.205,lightblue,95,92.974,lightblue,149,149.695,lightblue,
82,73.205,lightblue,94,92.974,lightblue,149,149.695,lightblue,
82,73.205,lightblue,97,92.974,lightblue,152,149.695,lightblue,
83,73.205,lightblue,99,92.974,lightblue,150,149.695,lightblue,
82,73.205,lightblue,93,92.974,lightblue,150,149.695,lightblue,
84,73.205,lightblue,90,92.974,lightblue,150,149.695,lightblue,
82,73.205,lightblue,91,92.974,lightblue,149,149.695,lightblue,
81,73.205,lightblue,93,92.974,lightblue,151,149.695,lightblue,
85,73.205,lightblue,91,92.974,lightblue,153,149.695,lightblue,
81,73.205,lightblue,92,92.974,lightblue,152,149.695,lightblue,
82,73.205,lightblue,93,92.974,lightblue,149,149.695,lightblue,
82,73.205,lightblue,93,92.974,lightblue,150,149.695,lightblue,
83,73.205,lightblue,95,92.974,lightblue,150,149.695,lightblue,
82,73.205,lightblue,94,92.974,lightblue,154,149.695,lightblue,
83,73.205,lightblue,94,92.974,lightblue,150,149.695,lightblue,
82,73.205,lightblue,91,92.974,lightblue,151,149.695,lightblue,
85,73.205,lightblue,91,92.974,lightblue,152,149.695,lightblue,
86,73.205,lightblue,93,92.974,lightblue,144,149.695,lightblue,
83,73.205,lightblue,93,92.974,lightblue,149,149.695,lightblue,
85,73.205,lightblue,93,92.974,lightblue,151,149.695,lightblue,
85,73.205,lightblue,93,92.974,lightblue,149,149.695,lightblue,
85,73.205,lightblue,94,92.974,lightblue,144,149.695,lightblue,
80,73.205,lightblue,92,92.974,lightblue,153,149.695,lightblue,
85,73.205,lightblue,91,92.974,lightblue,150,149.695,lightblue,
84,73.205,lightblue,88,92.974,lightblue,144,149.695,lightblue,
83,73.205,lightblue,92,92.974,lightblue,149,149.695,lightblue,
84,73.205,lightblue,96,92.974,lightblue,147,149.695,lightblue,
84,73.205,lightblue,90,92.974,lightblue,148,149.695,lightblue,
85,73.205,lightblue,89,92.974,lightblue,147,149.695,lightblue,
84,73.205,lightblue,96,92.974,lightblue,152,149.695,lightblue,
81,73.205,lightblue,90,92.974,lightblue,151,149.695,lightblue,
82,73.205,lightblue,93,92.974,lightblue,152,149.695,lightblue,
84,73.205,lightblue,88,92.974,lightblue,145,149.695,lightblue,
82,73.205,lightblue,89,92.974,lightblue,148,149.695,lightblue,
81,73.205,lightblue,91,92.974,lightblue,151,149.695,lightblue,
80,73.205,lightblue,94,92.974,lightblue,153,149.695,lightblue,
83,73.205,lightblue,90,92.974,lightblue,147,149.695,lightblue,
83,73.205,lightblue,92,92.974,lightblue,151,149.695,lightblue,
81,73.205,lightblue,94,92.974,lightblue,151,149.695,lightblue,
84,73.205,lightblue,90,92.974,lightblue,154,149.695,lightblue,
83,73.205,lightblue,95,92.974,lightblue,147,149.695,lightblue,
84,73.205,lightblue,92,92.974,lightblue,147,149.695,lightblue,
85,73.205,lightblue,89,92.974,lightblue,140,149.695,lightblue,
83,73.205,lightblue,95,92.974,lightblue,149,149.695,lightblue,
83,73.205,lightblue,95,92.974,lightblue,150,149.695,lightblue,
83,73.205,lightblue,92,92.974,lightblue,146,149.695,lightblue,
81,73.205,lightblue,92,92.974,lightblue,151,149.695,lightblue,
83,73.205,lightblue,91,92.974,lightblue,146,149.695,lightblue,
81,73.205,lightblue,92,92.974,lightblue,148,149.695,lightblue,
82,73.205,lightblue,93,92.974,lightblue,152,149.695,lightblue,
84,73.205,lightblue,94,92.974,lightblue,150,149.695,lightblue,
86,73.205,lightblue,92,92.974,lightblue,142,149.695,lightblue,
82,73.205,lightblue,93,92.974,lightblue,149,149.695,lightblue,
85,73.205,lightblue,92,92.974,lightblue,149,149.695,lightblue,
82,73.205,lightblue,88,92.974,lightblue,150,149.695,lightblue,
83,73.205,lightblue,91,92.974,lightblue,152,149.695,lightblue,
80,73.205,lightblue,90,92.974,lightblue,144,149.695,lightblue,
80,73.205,lightblue,92,92.974,lightblue,156,149.695,lightblue,
82,73.205,lightblue,90,92.974,lightblue,146,149.695,lightblue,
79,73.205,lightblue,92,92.974,lightblue,157,149.695,lightblue,
82,73.205,lightblue,95,92.974,lightblue,150,149.695,lightblue,
83,73.205,lightblue,93,92.974,lightblue,146,149.695,lightblue,
82,73.205,lightblue,90,92.974,lightblue,151,149.695,lightblue,
81,73.205,lightblue,91,92.974,lightblue,153,149.695,lightblue,
83,73.205,lightblue,91,92.974,lightblue,147,149.695,lightblue,
85,73.205,lightblue,92,92.974,lightblue,142,149.695,lightblue,
84,73.205,lightblue,95,92.974,lightblue,146,149.695,lightblue,
83,73.205,lightblue,92,92.974,lightblue,148,149.695,lightblue,
82,73.205,lightblue,90,92.974,lightblue,146,149.695,lightblue,
82,73.205,lightblue,90,92.974,lightblue,149,149.695,lightblue,
81,73.205,lightblue,92,92.974,lightblue,153,149.695,lightblue,
83,73.205,lightblue,94,92.974,lightblue,148,149.695,lightblue,
83,73.205,lightblue,91,92.974,lightblue,148,149.695,lightblue,
80,73.205,lightblue,89,92.974,lightblue,153,149.695,lightblue,
82,73.205,lightblue,89,92.974,lightblue,148,149.695,lightblue,
82,73.205,lightblue,90,92.974,lightblue,150,149.695,lightblue,
82,73.205,lightblue,92,92.974,lightblue,149,149.695,lightblue,
81,73.205,lightblue,92,92.974,lightblue,149,149.695,lightblue,
81,73.205,lightblue,90,92.974,lightblue,151,149.695,lightblue,
83,73.205,lightblue,90,92.974,lightblue,148,149.695,lightblue,
82,73.205,lightblue,96,92.974,lightblue,147,149.695,lightblue,
82,73.205,lightblue,97,92.974,lightblue,147,149.695,lightblue,
82,73.205,lightblue,97,92.974,lightblue,151,149.695,lightblue,
81,73.205,lightblue,96,92.974,lightblue,151,149.695,lightblue,
80,73.205,lightblue,89,92.974,lightblue,153,149.695,lightblue,
83,73.205,lightblue,91,92.974,lightblue,152,149.695,lightblue,
84,73.205,lightblue,93,92.974,lightblue,142,149.695,lightblue,
82,73.205,lightblue,92,92.974,lightblue,151,149.695,lightblue,
83,73.205,lightblue,91,92.974,lightblue,148,149.695,lightblue,
83,73.205,lightblue,91,92.974,lightblue,148,149.695,lightblue,
82,73.205,lightblue,94,92.974,lightblue,148,149.695,lightblue,
83,73.205,lightblue,93,92.974,lightblue,146,149.695,lightblue,
82,73.205,lightblue,93,92.974,lightblue,150,149.695,lightblue,
79,73.205,lightblue,92,92.974,lightblue,152,149.695,lightblue,
82,73.205,lightblue,89,92.974,lightblue,151,149.695,lightblue,
86,73.205,lightblue,89,92.974,lightblue,146,149.695,lightblue,
83,73.205,lightblue,92,92.974,lightblue,145,149.695,lightblue,
80,73.205,lightblue,93,92.974,lightblue,150,149.695,lightblue,
81,73.205,lightblue,96,92.974,lightblue,155,149.695,lightblue,
81,73.205,lightblue,95,92.974,lightblue,151,149.695,lightblue,
82,73.205,lightblue,92,92.974,lightblue,144,149.695,lightblue,
82,73.205,lightblue,96,92.974,lightblue,146,149.695,lightblue,
82,73.205,lightblue,92,92.974,lightblue,149,149.695,lightblue,
81,73.205,lightblue,91,92.974,lightblue,147,149.695,lightblue,
81,73.205,lightblue,91,92.974,lightblue,151,149.695,lightblue,
84,73.205,lightblue,93,92.974,lightblue,145,149.695,lightblue,
80,73.205,lightblue,97,92.974,lightblue,153,149.695,lightblue,
80,73.205,lightblue,99,92.974,lightblue,152,149.695,lightblue,
81,73.205,lightblue,96,92.974,lightblue,154,149.695,lightblue,
82,73.205,lightblue,95,92.974,lightblue,148,149.695,lightblue,
79,73.205,lightblue,92,92.974,lightblue,151,149.695,lightblue,
82,73.205,lightblue,94,92.974,lightblue,148,149.695,lightblue,
82,73.205,lightblue,93,92.974,lightblue,151,149.695,lightblue,
81,73.205,lightblue,95,92.974,lightblue,147,149.695,lightblue,
80,73.205,lightblue,96,92.974,lightblue,154,149.695,lightblue,
80,73.205,lightblue,93,92.974,lightblue,153,149.695,lightblue,
81,73.205,lightblue,90,92.974,lightblue,148,149.695,lightblue,
80,73.205,lightblue,97,92.974,lightblue,152,149.695,lightblue,
82,73.205,lightblue,97,92.974,lightblue,157,149.695,lightblue,
84,73.205,lightblue,91,92.974,lightblue,143,149.695,lightblue,
82,73.205,lightblue,93,92.974,lightblue,150,149.695,lightblue,
80,73.205,lightblue,95,92.974,lightblue,144,149.695,lightblue,
81,73.205,lightblue,94,92.974,lightblue,152,149.695,lightblue,
80,73.205,lightblue,93,92.974,lightblue,150,149.695,lightblue,
81,73.205,lightblue,94,92.974,lightblue,151,149.695,lightblue,
83,73.205,lightblue,91,92.974,lightblue,143,149.695,lightblue,
83,73.205,lightblue,91,92.974,lightblue,147,149.695,lightblue,
81,73.205,lightblue,91,92.974,lightblue,147,149.695,lightblue,
80,73.205,lightblue,98,92.974,lightblue,151,149.695,lightblue,
83,73.205,lightblue,92,92.974,lightblue,150,149.695,lightblue,
81,73.205,lightblue,92,92.974,lightblue,149,149.695,lightblue,
82,73.205,lightblue,91,92.974,lightblue,149,149.695,lightblue,
80,73.205,lightblue,90,92.974,lightblue,154,149.695,lightblue,
80,73.205,lightblue,92,92.974,lightblue,152,149.695,lightblue,
80,73.205,lightblue,91,92.974,lightblue,154,149.695,lightblue,
80,73.205,lightblue,92,92.974,lightblue,152,149.695,lightblue,
79,73.205,lightblue,89,92.974,lightblue,156,149.695,lightblue,
80,73.205,lightblue,92,92.974,lightblue,152,149.695,lightblue,
80,73.205,lightblue,96,92.974,lightblue,155,149.695,lightblue,
83,73.205,lightblue,92,92.974,lightblue,150,149.695,lightblue,
152,145.658,white,145,139.678,white,108,100.106,white,
155,145.658,white,140,139.678,white,101,100.106,white,
152,145.658,white,142,139.678,white,107,100.106,white,
151,145.658,white,145,139.678,white,104,100.106,white,
151,145.658,white,142,139.678,white,105,100.106,white,
152,145.658,white,143,139.678,white,107,100.106,white,
152,145.658,white,143,139.678,white,102,100.106,white,
153,145.658,white,145,139.678,white,101,100.106,white,
151,145.658,white,143,139.678,white,102,100.106,white,
151,145.658,white,145,139.678,white,102,100.106,white,
153,145.658,white,146,139.678,white,106,100.106,white,
152,145.658,white,140,139.678,white,107,100.106,white,
152,145.658,white,143,139.678,white,107,100.106,white,
151,145.658,white,144,139.678,white,103,100.106,white,
151,145.658,white,144,139.678,white,105,100.106,white,
152,145.658,white,145,139.678,white,107,100.106,white,
151,145.658,white,142,139.678,white,102,100.106,white,
150,145.658,white,141,139.678,white,108,100.106,white,
150,145.658,white,144,139.678,white,110,100.106,white,
151,145.658,white,144,139.678,white,105,100.106,white,
152,145.658,white,141,139.678,white,102,100.106,white,
151,145.658,white,145,139.678,white,103,100.106,white,
153,145.658,white,143,139.678,white,101,100.106,white,
152,145.658,white,143,139.678,white,97,100.106,white,
150,145.658,white,141,139.678,white,104,100.106,white,
151,145.658,white,147,139.678,white,102,100.106,white,
151,145.658,white,145,139.678,white,102,100.106,white,
149,145.658,white,142,139.678,white,103,100.106,white,
149,145.658,white,143,139.678,white,104,100.106,white,
150,145.658,white,142,139.678,white,101,100.106,white,
152,145.658,white,140,139.678,white,105,100.106,white,
150,145.658,white,144,139.678,white,103,100.106,white,
152,145.658,white,145,139.678,white,109,100.106,white,
152,145.658,white,145,139.678,white,107,100.106,white,
151,145.658,white,143,139.678,white,106,100.106,white,
151,145.658,white,145,139.678,white,104,100.106,white,
151,145.658,white,143,139.678,white,106,100.106,white,
152,145.658,white,145,139.678,white,101,100.106,white,
149,145.658,white,142,139.678,white,104,100.106,white,
150,145.658,white,143,139.678,white,108,100.106,white,
152,145.658,white,144,139.678,white,97,100.106,white,
151,145.658,white,143,139.678,white,105,100.106,white,
151,145.658,white,146,139.678,white,98,100.106,white,
150,145.658,white,144,139.678,white,100,100.106,white,
149,145.658,white,144,139.678,white,110,100.106,white,
150,145.658,white,142,139.678,white,109,100.106,white,
149,145.658,white,143,139.678,white,103,100.106,white,
151,145.658,white,144,139.678,white,104,100.106,white,
152,145.658,white,144,139.678,white,102,100.106,white,
151,145.658,white,143,139.678,white,104,100.106,white,
148,145.658,white,144,139.678,white,105,100.106,white,
147,145.658,white,143,139.678,white,106,100.106,white,
148,145.658,white,145,139.678,white,110,100.106,white,
148,145.658,white,142,139.678,white,111,100.106,white,
150,145.658,white,142,139.678,white,110,100.106,white,
150,145.658,white,142,139.678,white,104,100.106,white,
147,145.658,white,143,139.678,white,107,100.106,white,
150,145.658,white,145,139.678,white,105,100.106,white,
151,145.658,white,146,139.678,white,107,100.106,white,
151,145.658,white,142,139.678,white,104,100.106,white,
147,145.658,white,146,139.678,white,101,100.106,white,
148,145.658,white,147,139.678,white,101,100.106,white,
151,145.658,white,142,139.678,white,101,100.106,white,
